Úroveň 1,Úroveň 2,Úroveň 3,Název (ČJ),Vysvětlení (ČJ),Příklady (ČJ),Term (EN),Explanation (EN),,,,,,,,,,
,,EBB,Elektrická topná deska,elektrický objekt vydávající tepelnou energii přes otevřenou plochu,"radiátor, podlahové topení, konvektor, sporák",Electric heating surface,electric heating object delivered by a surface,,,,,,,,,,elektrická topná deska
,,EBC,Elektrický topný kabel,elektrický objekt vydávající tepelnou energii přes kabel,"topný žebřík, trubková ochrana proti mrazu",Heating cable,electric heating object delivered by a cable,,,,,,,,,,elektrický topný kabel
,,EBD,Elektrický ventilátor teplého vzduchu,elektrický objekt vydávající tepelnou energii foukáním vzduchu,"elektrický konvektor, ohřívač vzduchu, aerotemper, průmyslová horkovzdušná topná tělesa, topný ventilátor",Electric hot air blower,electric heating object delivered by forced air,,,,,,,,,,elektrický ventilátor teplého vzduchu
,,EBE,Elektrický topný oblouk,elektrický objekt vydávající tepelnou energii přes elektrický oblouk,elektrický topný oblouk,Arc heating object,electric heating object delivered by an electric arc,,,,,,,,,,elektrický topný oblouk
,,EBF,Indukční ohřívač,elektrický objekt vydávající tepelnou energii průtokem proudu přes ohřívaný objekt,"indukční deska, indukční trouba",Induction heater,electric heating object delivered by a current flow,,,,,,,,,,indukční ohřívač
,,EBG,Elektrické infračervené topidlo,elektrický objekt vydávající tepelnou energii pomocí infračerveného záření,"elektrický gril, vytápění sauny, topinkovač, topná lampa",Infrared heater,electric heating object delivered by infrared radiation,,,,,,,,,,elektrické infračervené topidlo
,,EBH,Elektrická trouba,elektrický objekt vydávající tepelnou energii přes uzavřené rozehřáté plochy,"horkovzdušná trouba, sklenářská pec, ohřevné zásuvky",Electric oven,electric heating object delivered by surrounding surfaces,,,,,,,,,,elektrická trouba
,EC?,,Objekt elektrického chlazení,objekt záření elektřinou generovaného chladu,,Electric cooling object,emitting object of coldness provided by electric energy,,,,,,,,,,objekt elektrického chlazení
,,ECA,Elektrický chladící povrch,objekt elektrického chlazení pomocí chladící povrch,"chladící pult, chladící deska",Electric cooling surface,electric cooling object applying a cooling surface,,,,,,,,,,elektrický chladící povrch
,,ECB,Elektrický vetilátor chladného vzduchu,objekt elektrického chlazení prouděním chladného vzduchu,klimatizace,Electric cold air blower,electric cooling object applying forced air,,,,,,,,,,elektrický vetilátor chladného vzduchu
,,ECC,Kompresní chladič,objekt elektrického chlazení změnou fáze,kompresní chladič,Compression chiller,electric cooling object utilizing phase changing,,,,,,,,,,kompresní chladič
,EE?,,Objekt vydávající energii bezdrátově,objekt záření pomocí bezdrátové energie,,Wireless power object,emitting object of wireless power,,,,,,,,,,objekt vydávající energii bezdrátově
,,EEA,Indukční objekt vydávající energii,objekt vydávající energii bezdrátově pomocí indukce,"bezdrátová nabíječka, qi nabíjecí podložka",Inductive power antenna,wireless power object utilizing inductive coupling,,,,,,,,,,indukční objekt vydávající energii
,,EEB,Mikrovlnná trouba,objekt vydávající energii bezdrátově pomocí mikro vln,mikrovlnná trouba,Magnetron,wireless power object utilizing microwaves,,,,,,,,,,mikrovlnná trouba
,,EEC,Rentgenový zdroj,objekt vydávající energii bezdrátově pomocí rentgenového záření,rentgen,X-ray source,wireless power object utilizing x-rays,,,,,,,,,,rentgenový zdroj
,,EED,Zdroj gamazáření,objekt vydávající energii bezdrátově pomocí gama záření,zdroj gamazáření,Gamma ray source,wireless power object utilizing gamma rays,,,,,,,,,,zdroj gamazáření
,,EEE,Kapacitátor,objekt vydávající energii bezdrátově pomocí uchovaného elektrického náboje,kapacitátor,Capacitive coupler,wireless power object utilizing capacitive coupling,,,,,,,,,,kapacitátor
,EG?,,Objekt přenášející tepelnou energii,objekt záření pro teplo a chlad pomocí přenosu termické energie,,Thermal energy transfer object,emitting object of heat and coldness provided by transfer of thermal energy,,,,,,,,,,objekt přenášející tepelnou energii
,,EGA,Tepelné čerpadlo,objekt přenášející tepelnou energii pomocí změny fází,"mrazák, mrazící pult, skříňový rozmrazovač, chladnička, chladící zařízení",Heat pump,thermal energy transfer object utilizing phase changing,,,,,,,,,,tepelné čerpadlo
,,EGB,Peltierův článek,objekt přenášející tepelnou energii pomocí peltierova článku,chladící deska,Peltier element,thermal energy transfer object utilizing Peltier effect,,,,,,,,,,Peltierův článek
,,EGC,Tepelný výměník,objekt přenášející tepelnou energii mezi toky pomocí vloženého materiálu,"rotační tepelný výměník, deskový výměník tepla, tepelný výměník vzduch/voda, kotoučový výměník tepla,  ",Heat exchanger,thermal energy transfer object between flows by means of an intermediate material,,,,,,,,,,tepelný výměník
,EM?,,Objekt zahřívající spalováním,objekt záření tepla pomocí spalování,,Combustion heating object,emitting object of heat provided by combustion,,,,,,,,,,objekt zahřívající spalováním
,,EMA,Spalovací kotel,objekt zahřívající spalováním tekutinu,"elektrický kotel, naftová kamna, peletový kotel, kotel na dřevo",Stove,combustion heating object for heating of space,,,,,,,,,,spalovací kotel
,,EMB,Pec,objekt zahřívající spalováním vnitřní prostor,"sklenářská pec, hrnčířská pec, pec na pizzu",Combustion boiler,combustion heating object for heating of fluid,,,,,,,,,,pec
,,EMC,Hořák,objekt zahřívající spalováním pevné látky,"gril na uhlí, plynový gril",Burner,combustion heating object for heating of solid matter,,,,,,,,,,hořák
,EP?,,Objekt termického ohřevu,objekt záření tepla pomocí termické energie,,Thermal heating object,emitting object of heat provided by thermal energy,,,,,,,,,,objekt termického ohřevu
,,EPA,Topná trubka,objekt termického ohřevu pomocí horké vody,konvektor,Heating tube,thermal heating object delivered by a permeable heated surface,,,,,,,,,,topná trubka
,,EPB,Topná deka,objekt termického ohřevu pomocí prodyšné zahřáté plochy,topná deka,Heating surface,thermal heating object delivered by heated fluid,,,,,,,,,,topná deka
,,EPC,Topení,objekt termického ohřevu pomocí neprodyšné zahřáté plochy,"radiátor, deskové topné těleso, kondenzátor",Heating panel,thermal heating object delivered by a non-permeable heated surface,,,,,,,,,,topení
,,EPD,Horkovzdušný agragát,objekt termického ohřevu pomocí foukání vzduchu,"konvektor, horkovzdušný agregát",Hot air blower,thermal heating object delivered by forced air,,,,,,,,,,horkovzdušný agragát
,EQ?,,Objekt termického chlazení,objekt záření chladu pomocí termické energie,,Thermal cooling object,emitting object of coldness provided by thermal energy,,,,,,,,,,objekt termického chlazení
,,EQA,Chladič kapalin,objekt termického chlazení kapalin,"chladící věž, chladící jednotka",Cooling surface,thermal cooling object applying a permeable cold surface,,,,,,,,,,chladič kapalin
,,EQB,Chladící deka,objekt termického chlazení pomocí prodyšné chladné plochy,chladící deka,Cooling panel,thermal cooling object applying a non-permeable cold surface,,,,,,,,,,chladící deka
,,EQC,Chladící zařízení,objekt termického chlazení pomocí neprodyšné chladné plochy,"výparník, chladící deska, chladič",Chiller,thermal cooling object applying forced air,,,,,,,,,,chladící zařízení
,,EQD,Chladící trubka,objekt termického chlazení pomocí chlazené kapaliny v trubce,chladící spirála,Cooler,thermal cooling object providing cold fluid,,,,,,,,,,chladící trubka
,,EQE,Chladič vzduchu,objekt termického chlazení pomocí foukání vzduchu,"ventilátorový konvektor, chladící ventilátor, chladící sušič",Cooling tube,thermal cooling object applying chilled liquid in tubes,,,,,,,,,,chladič vzduchu
,ET?,,Objekt ohřevu jadernou energií,objekt záření tepla pomocí jaderného štěpení,,Nuclear powered heating object,emitting object of heat provided by nuclear fission,,,,,,,,,,objekt ohřevu jadernou energií
,,ETA,Varný reaktor,objekt ohřevu jadernou energii pro horkou vodu,varný reaktor,Boiling water reactor,nuclear powered heating object providing hot water,,,,,,,,,,varný reaktor
,,ETB,Tlakovodní reaktor,objekt ohřevu jadernou energii pro páru,tlakovodní reaktor,Pressurized water reactor,nuclear powered heating object providing steam fluid,,,,,,,,,,tlakovodní reaktor
,,ETC,Reaktor chlazený plynem,objekt ohřevu jadernou energii pro plyn,reaktor chlazený plynem,High-temperature gas-cooled reactor,nuclear powered heating object providing hot gas,,,,,,,,,,reaktor chlazený plynem
,EU?,,Objekt emitující částice,objekt záření pro subatomární částice,,Particle emitting object,emitting object of sub-atomic particles,,,,,,,,,,objekt emitující částice
,,EUA,Plazmový generátor,objekt emitující částice pro ionizované částice,plazmový generátor,Plasma generator,particle emitting object being ionized,,,,,,,,,,plazmový generátor
,,EUB,Generátor částic,objekt emitující částice pro neionizované částice,generátor částic,Particle generator,particle emitting object being non-ionized,,,,,,,,,,generátor částic
,EV?,,Objekt emitující zvuk,objekt záření pro akustické vlny,,Acoustic wave emitting object,emitting object of acoustic waves,,,,,,,,,,objekt emitující zvuk
,,EVA,Sonar,objekt emitující zvuk v podobě ultrazvuku,sonar,Sonar,acoustic wave emitting object utilizing ultrasonic frequencies,,,,,,,,,,sonar
,,EVB,Protihlukový reproduktor,objekt emitující zvuk ve slyšitelných frekvencích za účelem snížení hlukového znečištění,protihlukový reproduktor,Anti-noise loudspeaker,acoustic wave emitting object utilizing audible frequencies for noise cancellation,,,,,,,,,,protihlukový reproduktor
F??,,,Ochranný objekt,objekt pro ochranu proti vlivu nebezpečných nebo nežádoucích podmínek,,Protecting object,object for protecting against the effects of dangerous or undesirable conditions,,,,,,,,,,ochranný objekt
,FA?,,Přepěťová ochrana,ochranný objekt proti přepětí,,Overvoltage protecting object,protecting object related to overvoltages,,,,,,,,,,Přepěťová ochrana
,,FAA,Jiskřiště,přepěťová ochrana pomocí jiskřiště,ochranné jiskřiště,Spark gap surge arrester,overvoltage protecting object by a spark gap,,,,,,,,,,jiskřiště
,,FAB,Varistor,přepěťová ochrana pomocí varistoru,varistor,Varistor surge arrester,overvoltage protecting object by a varistor,,,,,,,,,,varistor
,,FAC,Zenerova dioda,přepěťová ochrana pomocí zenerovy diody,zenerova bariéra,Zener diode,overvoltage protecting object by a zener diode,,,,,,,,,,Zenerova dioda
,,FAD,Svodič přepětí,přepěťová ochrana pomocí absorpce krátkodobého přepětí,svodič přepětí,Surge protector,overvoltage protecting object by surge absorption,,,,,,,,,,svodič přepětí
,FB?,,Objekt proudové ochrany,ochranný objekt proti svodovému proudu,,Earth fault current protecting object,protecting object related to earth fault currents,,,,,,,,,,objekt proudové ochrany
,,FBA,Proudový chránič,"objekt proudové ochrany, který hlídá elektrickou síť a v případě zemního spojení vypne proud",proudový chránič,Residual current device,earth fault current protecting object that monitors an electric network and switches off in the event of earth fault currents,,,,,,,,,,proudový chránič
,,FBB,Uzel transformátoru,"objekt proudové ochrany, který omezuje sílu zemního spojení",uzel transformátoru,Neutral earthing limiter,earth fault current protecting object that limits the value of an earth fault current,,,,,,,,,,uzel transformátoru
,FC?,,Objekt nadproudové ochrany,ochranný objekt proti proudovému přetížení,,Overcurrent protecting object,protecting object related to overcurrents,,,,,,,,,,objekt nadproudové ochrany
,,FCA,Pojistka,"objekt nadproudové ochrany, který pomocí jističe přeruší okruh do kterého je zapojen, a to v případě, že proud přesáhne danou limitní hodnotu po dostatečně dlouho dobu","miniaturní pojistky, závitová pojistka, pojistka",Fuse,overcurrent protecting object that by fusing opens the circuit in which it is inserted by breaking the current when this exceeds a given value for a sufficient time,,,,,,,,,,pojistka
,,FCB,Jistič,"objekt nadproudové ochrany, který pomocí jističe přeruší okruh do kterého je zapojen, a to v případě, že proud přesáhne danou limitní hodnotu po dostatečně dlouhou dobu a může být opět navrácen do původního stavu.

Poznámka: tato třída je určena pro takové jističe, které splňují IEC 60898",jistič,Miniature circuit-breaker,"overcurrent protecting object capable of making, carrying and braking currents under normal circuit conditions and also making, carrying for a specified time, and automatically breaking currents under specified abnormal circuit conditions
NOTE this class is intended for circuit-breakers such as those defined in accordance with IEC 60898 series. ",,,,,,,,,,jistič
,,FCC,Bimetalový jistič,"objekt nadproudové ochrany, který přeruší okruh do kterého je zapojen, a to v případě, že proud dosáhne stanovené hodnoty po dostatečně dlouhou dobu",chránič motoru,Bimetal,overcurrent protecting object that opens the circuit in which it is inserted by interrupting the current when this exceeds a given value for a sufficient time,,,,,,,,,,bimetalový jistič
,FE?,,Objekt stínící pole,chránící objekt proti elektrickým a / nebo magnetickým polím,,Field protecting object,protecting object related to electric and/or magnetic fields,,,,,,,,,,objekt stínící pole
,,FEA,Stínění elektrického pole,objekt stínící elektrické pole,stínění elektrického pole,Electric field shield,field protecting object of electric fields,,,,,,,,,,stínění elektrického pole
,,FEB,Stínění magnetického pole,objekt stínící magnetické pole,stínění magnetického pole,Magnetic field shield,field protecting object of magnetic fields,,,,,,,,,,stínění magnetického pole
,,FEC,Stínění elektromagnetického pole,objekt stínící elektromagnetické pole,faradayova klec,Electromagnetic field shield,field protecting object of electromagnetic fields,,,,,,,,,,stínění elektromagnetického pole
,FL?,,Objekt chránící proti tlaku,chránící objekt proti tlaku,,Pressure protecting object,protecting object related to pressure,,,,,,,,,,objekt chránící proti tlaku
